datetime;lon;lat;C2H2_excess;ws;wd
2015-04-23 10:12:59;2.1263657005;48.985100411000005;0.12307411398196744;1.4875;311.9091
2015-04-23 10:13:00;2.1263104773;48.985095911;0.12308526397069558;1.4625;325.1747
2015-04-23 10:13:01;2.126216878;48.985075516;-0.09906545368488978;1.4625;325.1747
2015-04-23 10:13:02;2.1261156351;48.985045193000005;0.018766930081826172;1.4625;325.1747
2015-04-23 10:13:03;2.1260460072;48.985028658999994;0.06594359139898548;1.4625;325.1747
2015-04-23 10:13:04;2.1259426641999997;48.985012918;-0.005290643244331816;1.4625;325.1747
2015-04-23 10:13:05;2.1258637457;48.985005998000005;0.019715902945424912;1.4625;325.1747
2015-04-23 10:13:06;2.1257431898;48.984998786999995;-0.07501356583232824;1.4625;325.1747
2015-04-23 10:13:07;2.1256162739;48.984991785;-0.03157282312178794;1.4625;325.1747
2015-04-23 10:13:08;2.12552958;48.984986432;-0.03156124799245902;1.4625;325.1747
2015-04-23 10:13:09;2.1254042023;48.984977887;-0.07154250745894228;1.4625;325.1747
2015-04-23 10:13:10;2.1252519047;48.98496689;0.004754238996575788;1.4625;325.1747
2015-04-23 10:13:11;2.1251005177;48.98495607899999;0.003981978562945465;1.4625;325.1747
2015-04-23 10:13:12;2.1249874509;48.984949651;0.09635055382001007;1.4625;325.1747
2015-04-23 10:13:13;2.1248203865;48.984943933000004;-0.0021280534282039354;1.4625;325.1747
2015-04-23 10:13:14;2.1247078834;48.98494142;-0.07019466921563985;1.4625;325.1747
2015-04-23 10:13:15;2.1245377055000003;48.984937027;0.00018966746307208515;1.4625;325.1747
2015-04-23 10:13:16;2.1243237966;48.984933843;0.024145011565318064;1.4625;325.1747
2015-04-23 10:13:17;2.1242368788999997;48.984927094;0.02415706447899313;1.4625;325.1747
2015-04-23 10:13:18;2.1241218813;48.984916356999996;0.017446913391209795;1.4625;325.1747
2015-04-23 10:13:19;2.1239514144;48.984901048000005;0.027236517411044048;1.4625;325.1747
2015-04-23 10:13:20;2.1237818873;48.984886094;0.31323504437240546;1.4625;325.1747
2015-04-23 10:13:21;2.1236691239;48.98487506;0.5468026954618415;1.4625;325.1747
2015-04-23 10:13:22;2.1234979322;48.984858318;2.3768342690597257;1.4625;325.1747
2015-04-23 10:13:23;2.1233866134;48.984848233;4.701682594862798;1.4625;325.1747
2015-04-23 10:13:24;2.1231988193;48.984830669;5.699780920208628;1.4625;325.1747
2015-04-23 10:13:25;2.1230345487999998;48.984816585;4.9010570377196325;1.4625;325.1747
2015-04-23 10:13:26;2.1228757887;48.984804649;1.7460885113725304;1.4625;325.1747
2015-04-23 10:13:27;2.1227599118000002;48.98479643100001;1.0576707065333955;1.4625;325.1747
2015-04-23 10:13:28;2.1225682338;48.984781762;0.7457544765175249;1.4625;325.1747
2015-04-23 10:13:29;2.1224446112;48.98477239;0.5116688123340105;1.4625;325.1747
2015-04-23 10:13:30;2.1222630162000002;48.984759358000005;0.3214972229293438;1.4625;325.1747
2015-04-23 10:13:31;2.1221310928;48.984749941000004;0.0423726142523545;1.4625;325.1747
2015-04-23 10:13:32;2.1219435027;48.984736753;0.08658659554192538;1.4625;325.1747
2015-04-23 10:13:33;2.1217674163;48.984724895;0.10118942436894945;1.4625;325.1747
2015-04-23 10:13:34;2.1216564247;48.98471766;0.10120237695829543;1.4625;325.1747
2015-04-23 10:13:35;2.1215015158000003;48.984706787;0.014326717336300365;1.4625;325.1747
2015-04-23 10:13:36;2.1213213191999998;48.984692614;-0.012215886294064726;1.4625;325.1747
2015-04-23 10:13:37;2.1211454515;48.984678565;-0.0035997727041917615;1.4625;325.1747
2015-04-23 10:13:38;2.1210164439;48.984668533000004;0.08266101265092152;1.4625;325.1747
2015-04-23 10:13:39;2.1208344826;48.984655366000005;0.05414261696164985;1.4625;325.1747
2015-04-23 10:13:40;2.1207146575999998;48.984647436;0.05457701131138398;1.4625;325.1747
2015-04-23 10:13:41;2.1205354401;48.9846363;-0.12133358824519042;1.4625;325.1747
2015-04-23 10:13:42;2.120315109;48.98462232;-0.008587492046055245;1.4625;325.1747
2015-04-23 10:13:43;2.1202237015;48.984616415;-0.008574060726348753;1.4625;325.1747
2015-04-23 10:13:44;2.1201068137;48.984608805;0.010296364439222994;1.4625;325.1747
2015-04-23 10:13:45;2.1199325579;48.98459732600001;-0.19201650130276968;1.4625;325.1747
2015-04-23 10:13:46;2.1197606651;48.984585645;-0.04502999190417689;1.4625;325.1747
2015-04-23 10:13:47;2.1196477888;48.984577465;0.029316545396042837;1.4625;325.1747
2015-04-23 10:13:48;2.1194812745;48.984565143000005;0.018915607434511428;1.4625;325.1747
